id,time,country,province,city,lat,long
4530820,2017-06-21T00:00:39.023Z,CA,NB,Moncton,46.1183,-64.7338
4586918,2017-06-21T00:02:55.560Z,CA,SK,Saskatoon,52.1225,-106.72488
5443897,2017-06-21T00:07:37.953Z,CA,AB,Calgary,51.0621,-114.1159
5110835,2017-06-21T00:41:48.100Z,CA,ON,Woodbridge,43.843,-79.558
5128320,2017-06-21T00:42:57.253Z,CA,AB,Calgary,51.0433,-114.064
5198224,2017-06-21T00:47:50.580Z,CA,ON,Thornhill,43.8395,-79.3831
4567878,2017-06-21T01:01:52.860Z,CA,ON,Timmins,48.4773,-81.3364
4585778,2017-06-21T01:02:53.023Z,CA,AB,Calgary,50.9722,-114.062
5438650,2017-06-21T01:07:05.683Z,CA,ON,Scarborough,43.798,-79.227
4754125,2017-06-21T01:15:33.307Z,CA,ON,Mississauga,43.6046,-79.6729
4766640,2017-06-21T01:16:29.830Z,CA,ON,London,42.9529,-81.3239
5141218,2017-06-21T01:43:49.270Z,CA,AB,Calgary,51.1229,-114.189
5259006,2017-06-21T01:52:26.987Z,CA,ON,Kingston,44.2647,-76.5504
4527583,2017-06-21T02:00:24.580Z,CA,AB,Edmonton,53.4398,-113.53742
5378417,2017-06-21T02:00:47.650Z,CA,ON,Oakville,43.3928,-79.7236
5448029,2017-06-21T02:08:16.173Z,CA,ON,Toronto,43.6575,-79.3783
5471161,2017-06-21T02:10:45.893Z,CA,ON,Thornhill,43.8395,-79.3831
5532999,2017-06-21T03:16:18.623Z,CA,NS,Dartmouth,44.6781,-63.5121
5104661,2017-06-21T03:41:23.230Z,CA,ON,North York,43.7552,-79.4398
5234117,2017-06-21T03:50:40.373Z,CA,AB,Edmonton,53.60844,-113.45967
5390328,2017-06-21T04:02:03.150Z,CA,ON,Toronto,43.6606,-79.4635
4626504,2017-06-21T04:05:56.230Z,CA,ON,Toronto,43.6651,-79.4369
4732778,2017-06-21T04:14:01.677Z,CA,ON,Mississauga,43.5868,-79.7888
4752734,2017-06-21T04:15:22.930Z,CA,AB,Edmonton,53.5129,-113.623
4763637,2017-06-21T04:16:13.107Z,CA,AB,Edmonton,53.51866,-113.63927
5345590,2017-06-21T04:58:31.147Z,CA,ON,Toronto,43.6425,-79.3833
5396589,2017-06-21T05:02:27.893Z,CA,ON,Woodbridge,43.8069,-79.5978
4621942,2017-06-21T05:05:43.787Z,CA,AB,Leduc,53.29488,-113.57456
4973410,2017-06-21T05:32:32.990Z,CA,ON,North York,43.71171,-79.49281
5046829,2017-06-21T05:37:13.543Z,CA,ON,Ajax,43.8489,-79.0529
5200923,2017-06-21T05:48:00.497Z,CA,ON,Sudbury,46.4762,-80.9601
4592758,2017-06-21T06:03:23.613Z,CA,AB,Calgary,51.0695,-114.12506
5483881,2017-06-21T06:11:35.520Z,CA,ON,Sarnia,42.95963,-82.44937
5336959,2017-06-21T06:57:40.520Z,CA,ON,Toronto,43.6447,-79.3841
5375229,2017-06-21T07:00:38.660Z,CA,ON,Toronto,43.6581,-79.4193
5382399,2017-06-21T07:01:07.617Z,CA,NS,Dartmouth,44.67776,-63.58159
4539408,2017-06-21T07:01:11.530Z,CA,AB,Calgary,51.03104,-113.96829
5410793,2017-06-21T07:04:14.160Z,CA,ON,Ottawa,45.4019,-75.7513
5461528,2017-06-21T07:09:48.450Z,CA,AB,Edmonton,53.58739,-113.4793
4745813,2017-06-21T07:15:01.950Z,CA,AB,Calgary,51.053,-114.161
5567614,2017-06-21T07:19:04.777Z,CA,ON,Milton,43.5152,-79.8802
5572559,2017-06-21T07:19:20.207Z,CA,ON,Mississauga,43.5355,-79.6915
4837933,2017-06-21T07:22:05.303Z,CA,NS,Glace Bay,46.21548,-59.97518
4913308,2017-06-21T07:28:50.010Z,CA,AB,Spruce Grove,53.56088,-113.88282
4773092,2017-06-21T08:16:50.653Z,CA,AB,Calgary,51.053,-114.161
4980513,2017-06-21T08:32:53.407Z,CA,AB,Calgary,50.9505,-113.947
5025130,2017-06-21T08:35:29.467Z,CA,ON,Toronto,43.6459,-79.3857
5246439,2017-06-21T08:51:26.420Z,CA,AB,Edmonton,53.5418,-113.52209
5052937,2017-06-21T09:37:36.093Z,CA,SK,Saskatoon,52.1225,-106.72488
5422077,2017-06-21T10:05:05.830Z,CA,ON,Kitchener,43.4134,-80.496
5483580,2017-06-21T10:11:30.660Z,CA,BC,Vancouver,49.24928,-123.08986
4960949,2017-06-21T10:31:44.930Z,CA,AB,Edmonton,53.4564,-113.521
5103623,2017-06-21T10:41:19.430Z,CA,AB,Fort Mcmurray,56.72712,-111.37263
4651173,2017-06-21T11:07:27.417Z,CA,ON,Kanata,45.2823,-75.8459
4692476,2017-06-21T11:10:54.607Z,CA,ON,Mississauga,43.5355,-79.6915
5576245,2017-06-21T11:19:33.927Z,CA,BC,Langley,49.0997,-122.6526
4846224,2017-06-21T11:22:52.767Z,CA,BC,Burnaby,49.23184,-122.99371
5312310,2017-06-21T11:55:51.183Z,CA,MB,Winnipeg,49.9384,-97.0985
4582117,2017-06-21T12:02:30.090Z,CA,AB,Calgary,50.9278,-113.9682
4600704,2017-06-21T12:04:09.263Z,CA,AB,Spruce Grove,53.5533,-113.895
5575033,2017-06-21T12:19:20.207Z,CA,ON,Scarborough,43.7262,-79.232
4816090,2017-06-21T12:20:26.427Z,CA,AB,Red Deer,52.3019,-113.832
4831070,2017-06-21T12:21:34.077Z,CA,AB,Edmonton,53.4653,-113.386
4928792,2017-06-21T12:30:07.157Z,CA,QC,Montréal,45.5335,-73.667
4854004,2017-06-21T13:23:30.740Z,CA,ON,Toronto,43.6557,-79.3646
4872655,2017-06-21T13:25:07.483Z,CA,ON,Aurora,44.0065,-79.4504
4909730,2017-06-21T13:28:20.597Z,CA,MB,Winnipeg,49.92423,-97.16977
5238320,2017-06-21T13:50:59.347Z,CA,BC,Chilliwack,49.1105,-121.981
4803642,2017-06-21T14:19:10.553Z,CA,AB,Calgary,51.05442,-113.94319
5077821,2017-06-21T14:39:16.000Z,CA,NB,Moncton,46.1183,-64.7338
5487230,2017-06-21T15:11:52.553Z,CA,BC,West Vancouver,49.32748,-123.13508
4796694,2017-06-21T15:18:28.777Z,CA,SK,Saskatoon,52.1225,-106.72488
5248408,2017-06-21T15:51:31.963Z,CA,AB,Calgary,51.13199,-113.94422
5340715,2017-06-21T15:58:08.093Z,CA,QC,Montréal,45.4978,-73.5798
4590340,2017-06-21T16:03:10.063Z,CA,AB,Edmonton,53.54798,-113.59419
4808706,2017-06-21T16:19:42.223Z,CA,AB,Edmonton,53.521,-113.5324
4903836,2017-06-21T16:27:56.857Z,CA,QC,Rosemere,45.63749,-73.78755
